replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
901000,4.1114583,3.6131363,-312.4438,311.08582,69.89582,364.07443,8.315812,311.2264,70.21282,364.95947,2.5647554,310.8285,70.02563,364.0016,5.8027678,4.1114583,14.135312,120.505356,1.046434e-05,3.6131363,11.203509,102.219826,2.7157366e-06,0.070173286,0.8111913,1.0,-1.0,901000,2442,500.0,279.0,779,221,3.5844852419702673,0.827455880562738,5.811052974841451,0.5898954061565264,1792.2426209851317,1088.9954992525961,2881.238120237728,703.2471217325354,0.08804834089561657,0.6895345688633281,1.0,-1.0,2,1792.2426209851317,4372450,10138,1000.0,0.0,1000,1000,3.6211914910317544,0.5746267879052562,4.67181580274127,0.579924673774442,3621.191491031756,18.91180738002042,3642.7292362671888,3589.263772001798,0.10020973,0.666021,1.0,-1.0,5,3621.191491031756,0.004852836998907151,2.1583095579990186,0.4477953309997247,0.015299242000764934,0.007018357000561082,5.940044071998273,8.573319396997249,7634.98112815398,899
902000,4.1919484,4.2387815,-317.05487,315.96344,66.828674,367.538,5.5613728,315.84082,66.69836,364.4351,7.4499903,316.1186,66.65924,365.8297,2.7728631,4.191949,14.962593,138.70798,1.4320016e-05,4.238782,11.9471655,124.97893,2.474431e-05,0.088829875,0.80247927,1.0,-1.0,902000,2443,1000.0,0.0,1000,1000,3.556104135849112,0.5591077802350001,4.4998084975959385,0.6485739883500834,3556.1041358491143,0.0,3556.1041358491143,3556.1041358491143,0.06752273482939017,0.6380225327176453,1.0,-1.0,1,3556.1041358491143,4377450,10143,1000.0,0.0,1000,1000,3.6285925860020978,0.5748516411258199,4.623751544714309,0.6084549349334699,3628.5925860020966,10.460345660560298,3640.004412016815,3610.449748020476,0.06849869,0.6445835,1.0,-1.0,5,3628.5925860020966,0.004767586000525625,2.1578802009989886,0.4579590630000894,0.015432723999765585,0.006983757000853075,5.894168910001099,8.537192241001321,7643.519981777982,900
903000,2.912367,3.091689,-317.54932,317.29095,58.227295,371.6145,18.059855,316.92603,58.333183,371.46402,18.095224,316.89612,58.489376,370.6471,16.645311,2.9123673,10.438094,132.701,1.9044615e-05,3.091689,13.328143,198.52843,3.3527613e-08,0.028086336,0.79551756,1.0,-1.0,903000,2444,1000.0,0.0,1000,1000,3.524678109048833,0.5393810704338646,4.533431131918509,0.5810990166844983,3524.67810904883,0.0,3524.67810904883,3524.67810904883,0.08139083540145493,0.6324640916836148,1.0,-1.0,1,3524.67810904883,4381482,10148,806.4,387.2,1000,32,3.602203310824859,0.5985536864462478,4.689060348417534,0.5482714324793888,2904.81674984917,1432.6191088880332,3623.828342729188,39.5808860844368,0.09307643,0.64332104,1.0,-1.0,5,2904.81674984917,0.004757315999086131,2.157875848999538,0.4499296330013749,0.01459884200085071,0.00700498700098251,5.8940068619995145,8.528173489001347,7652.049852030986,901
904000,9.449846,15.621628,-318.63068,316.38065,65.13104,369.64374,1.6447135,316.27618,65.66151,369.56265,9.902505,316.01157,65.609116,368.87515,-13.293941,9.449847,78.75374,1231.6323,2.0954758e-05,15.621628,146.48454,2254.729,0.00021368358,0.044163886,0.8043092,1.0,-1.0,904000,2445,1000.0,0.0,1000,1000,3.5118709020636243,0.5440111675176778,4.612817989384902,0.6405160201454568,3511.870902063629,0.0,3511.870902063629,3511.870902063629,0.07113270637947956,0.6556208773884877,1.0,-1.0,1,3511.870902063629,4386482,10153,1000.0,0.0,1000,1000,3.602535396106275,0.5635701135771285,4.750378732322308,0.5767511773283944,3602.535396106274,11.428812988444141,3619.7850946796457,3589.236865866974,0.07864279,0.672873,1.0,-1.0,5,3602.535396106274,0.004813905999981216,2.1559454100006405,0.4505240729995421,0.015957191000779858,0.007005346998994355,5.894222996999815,8.528468923999753,7660.580010577986,902
905000,2.2327166,3.118856,-317.7587,316.79968,65.31601,367.169,1.3399742,316.6848,65.363434,367.64496,10.088984,316.73865,65.50023,367.79248,2.5155256,2.2327166,5.358945,47.445496,1.3448298e-06,3.1188562,9.648262,111.04353,9.880401e-06,-0.015151754,0.80994743,1.0,-1.0,905000,2459,71.42857142857143,142.72086356927352,586,30,2.5426841138609872,1.2151437082147325,4.48185859684397,0.5713423150633561,181.62029384721322,512.316195359136,2028.7915092534668,36.42857253850073,0.12016027743454151,0.7126746710980775,1.0,-1.0,14,181.62029384721322,4391475,10249,52.010416666666664,138.28808206600112,1000,29,2.1990893873306874,1.2491981047520437,4.719597708310058,0.5999585477044905,114.37555532231373,514.3925027654889,3642.45798131263,34.88202310323496,0.19131885,0.75227624,1.0,-1.0,96,114.37555532231373,0.004760456000440172,2.173315118001483,0.44943160000002536,0.014717484000357217,0.0070709680003346875,5.874115560998689,8.52341118700133,7669.105184449984,903
906000,11.061426,3.892008,-311.1374,309.5677,71.250824,365.80777,4.594526,308.9657,71.35427,365.18173,7.835452,309.4455,71.626366,365.72717,3.26128,11.061426,120.95923,1930.6287,0.00015885476,3.8920078,13.527617,128.1322,0.00016742945,0.048687253,0.82607085,1.0,-1.0,906000,2460,1000.0,0.0,1000,1000,3.476052532308456,0.5229133240840289,4.324872427701753,0.567275949691165,3476.052532308451,0.0,3476.052532308451,3476.052532308451,0.0676455721527345,0.6868185389902696,1.0,-1.0,1,3476.052532308451,4396475,10254,1000.0,0.0,1000,1000,3.563547046169819,0.5291181014240702,4.59640772081817,0.5754918918343459,3563.5470461698205,2.587823301783625,3568.12938409535,3560.9353725909045,0.057349294,0.6889136,1.0,-1.0,5,3563.5470461698205,0.004761415999382734,2.1482228400000167,0.4443460109996522,0.015029168000182835,0.006958075999136781,5.875370080999346,8.494687591997717,7677.601752876982,904
907000,29.164139,22.79549,-313.72308,312.81403,66.591095,366.0896,6.880766,312.53772,66.67318,366.15018,5.764969,313.42676,66.869286,366.9303,4.6956615,29.164139,287.53018,3698.368,6.1104074e-06,22.795494,214.16031,2515.5225,0.00027358904,0.089642085,0.815568,1.0,-1.0,907000,2461,1000.0,0.0,1000,1000,3.546768123651427,0.540731250470152,4.710820626223389,0.6906889825950505,3546.7681236514227,0.0,3546.7681236514227,3546.7681236514227,0.11441068048691995,0.6740350298212245,1.0,-1.0,1,3546.7681236514227,4401475,10259,1000.0,0.0,1000,1000,3.590415319632807,0.534582203782973,4.768162469757742,0.6842873692962999,3590.4153196328057,12.594465406016266,3611.9750740380855,3578.2196126542176,0.0946671,0.6674155,1.0,-1.0,5,3590.4153196328057,0.004716745999758132,2.123601035998945,0.4419093599990447,0.013888913001210312,0.006908465000378783,5.848229012999582,8.439253532998919,7686.0427464449795,905
908000,2.2312298,2.6355193,-315.1832,314.28925,69.75302,367.27115,5.5753384,314.08862,69.58163,367.3922,7.0812535,314.08444,69.262794,366.97253,8.347826,2.23123,5.450481,53.97953,8.229166e-06,2.6355195,10.173161,146.88762,6.490946e-05,0.06400785,0.7970116,1.0,-1.0,908000,2463,500.0,245.0,745,255,3.4301399461499167,0.688796416244346,5.234679861045875,0.7674468735381058,1715.0699730749582,872.3331000895366,2587.403073164495,842.7368729854214,0.09040055350824815,0.6925070808733576,1.0,-1.0,2,1715.0699730749582,4406475,10264,1000.0,0.0,1000,1000,3.5641847455141322,0.5296293540259864,4.655735988535693,0.81422411982016,3564.1847455141337,4.812394259453233,3571.0410241160753,3556.9470421612855,0.085701324,0.6777044,0.9999999,-1.0,5,3564.1847455141337,0.0047444750016438775,2.1325791380004375,0.4433588809988578,0.016628019999188837,0.006975767000767519,5.871813312000086,8.476099593000981,7694.520500909982,906
909000,2.8827024,2.477119,-317.92047,316.98395,63.24878,366.24908,10.487064,316.86716,63.17815,365.09012,11.168631,316.85828,63.276985,365.71185,8.522205,2.8827024,8.110886,78.25416,5.9604645e-08,2.4771187,9.807687,125.01936,1.4785677e-05,0.09331217,0.8116259,1.0,-1.0,909000,2466,333.3333333333333,77.93301967430465,423,233,3.6109929354340293,1.0579096421602903,6.396482693385758,0.6707274554484219,1203.6643118113434,355.5274727075076,1588.8475338998767,731.2065008771953,0.05446819011851085,0.7141830792653817,1.0,-1.0,3,1203.6643118113434,4410829,10271,622.0,327.4974372855022,1000,325,3.6125347932267005,0.7920828885843518,6.691014979857251,0.7551705752802021,2246.996641387009,1114.5741521556852,3546.018600181128,1214.1643578104768,0.06067288,0.6991788,1.0,-1.0,7,2246.996641387009,0.004768085998875904,2.1380644619985105,0.4675619480003661,0.012437641998985782,0.006925355999555904,5.843273996000789,8.473031489997084,7702.995119001981,907
910000,3.8771677,3.3772879,-315.83783,314.87384,64.83243,364.91104,41.249535,314.82574,64.85139,364.51285,41.10946,315.2712,64.6775,364.64932,39.8641,3.8771677,12.560586,122.93185,8.405186e-06,3.3772879,15.87726,234.8284,4.58993e-05,0.12106509,0.8056708,1.0,-1.0,910000,2467,1000.0,0.0,1000,1000,3.5368488543732237,0.5240873595563749,4.435567990841932,0.6371983252392699,3536.8488543732215,0.0,3536.8488543732215,3536.8488543732215,0.10867952687425164,0.6369133392537301,1.0,-1.0,1,3536.8488543732215,4415253,10276,884.8,230.4,1000,424,3.6248965019474024,0.6256612624829466,6.618105635044315,0.556996044726996,3207.3084249230606,763.418937759081,3608.446381957562,1680.6051430562682,0.118375346,0.65630764,1.0,-1.0,5,3207.3084249230606,0.004727816000013263,2.1349974570002814,0.4520306249996793,0.011583571000301163,0.006917216000147164,5.860294571999475,8.470551256999897,7711.467388371978,908
911000,4.7804985,14.2289295,-313.73584,312.63538,66.58552,366.6774,5.720314,312.6193,65.690186,366.0852,11.310035,311.88623,66.67091,366.11234,0.8676407,4.780498,17.826097,229.12903,4.1463412e-05,14.228928,164.71733,2627.8699,4.1071326e-07,0.072400175,0.79282093,1.0,-1.0,911000,2468,1000.0,0.0,1000,1000,3.5008360412998445,0.5204750765308964,4.536683402394191,0.7914077740861701,3500.8360412998445,0.0,3500.8360412998445,3500.8360412998445,0.058502801800717694,0.6413618902948511,1.0,-1.0,1,3500.8360412998445,4420253,10281,1000.0,0.0,1000,1000,3.572946234139493,0.5377924732233276,4.593586216878869,0.6619951388123091,3572.946234139491,2.784559318678718,3577.344339909954,3569.009119253681,0.04714566,0.64035505,1.0,-1.0,5,3572.946234139491,0.0047477759999310365,2.13858366400018,0.45183623299999454,0.01520962100039469,0.006974986999921384,5.875336400999004,8.492688681999425,7719.961870219985,909
912000,4.622542,4.2379007,-316.8795,315.9757,64.8155,368.53244,12.287404,316.11627,64.71657,367.6042,12.108718,315.97342,64.76178,367.55734,12.649494,4.622542,19.32653,274.3245,2.616085e-06,4.2379007,21.418818,241.58388,6.6393055e-05,0.028395547,0.78416383,1.0,-1.0,912000,2469,1000.0,0.0,1000,1000,3.544359692796089,0.5428037379235108,4.6183078561686015,0.6424194686533242,3544.359692796086,0.0,3544.359692796086,3544.359692796086,0.062342486928694145,0.6372727366030919,1.0,-1.0,1,3544.359692796086,4425253,10286,1000.0,0.0,1000,1000,3.584504641292912,0.5514002754804536,4.759266473405779,0.6107716662904698,3584.5046412929137,12.404955947674694,3608.7283277657907,3574.682536461047,0.05990494,0.63880336,1.0,-1.0,5,3584.5046412929137,0.004777025998919271,2.1611597439987236,0.4519665870011522,0.016209275001529022,0.0069908770001347875,5.870314750000034,8.511418259000493,7728.475090073985,910
913000,6.9125195,11.0986805,-318.9632,317.28503,65.83485,369.72906,-0.653703,317.36926,65.915436,369.7537,-10.807947,316.74023,65.31308,367.42996,-0.7716113,6.9125195,33.16327,368.48404,3.4690835e-05,11.0986805,89.05069,1371.935,1.8253922e-07,0.099392526,0.7855398,1.0,-1.0,913000,2470,1000.0,0.0,1000,1000,3.4938833116962495,0.5251121250670098,4.502995488766757,0.802404527680393,3493.883311696247,0.0,3493.883311696247,3493.883311696247,0.09418583303390589,0.6425380120036218,1.0,-1.0,1,3493.883311696247,4430253,10291,1000.0,0.0,1000,1000,3.5687373469908183,0.549605978563779,4.597175577339243,0.7045695157612083,3568.737346990817,8.967506218944063,3580.053494235563,3553.2552650199336,0.10736356,0.66105443,1.0,-1.0,5,3568.737346990817,0.004786335999597213,2.1555085929994675,0.4479916439995577,0.016174124999452033,0.006960636001167586,5.88182975899872,8.513251092997962,7736.990049540985,911
914000,3.8481908,5.733269,-309.68933,308.72272,68.76989,365.7884,8.690105,308.60297,68.73983,366.2867,0.45858526,308.57556,68.87015,367.01556,5.300986,3.8481908,15.669344,179.86299,1.0073185e-05,5.7332697,19.560375,188.86115,6.8880618e-06,0.16570692,0.7838967,1.0,-1.0,914000,2473,333.3333333333333,157.03998075507891,485,117,3.7146133927628413,1.0922718499038284,6.666936599544153,0.7010207191506646,1238.2044642542803,666.5461218390994,1865.7107833213568,315.2695063581501,0.07606887959458976,0.7165792305594296,1.0,-1.0,3,1238.2044642542803,4435253,10296,1000.0,0.0,1000,1000,3.613315692081899,0.5691096997140536,4.778838483104239,0.6865954256405631,3613.3156920818974,10.202860432135775,3625.5267417725286,3600.9672832722695,0.10196564,0.66456175,1.0,-1.0,5,3613.3156920818974,0.004804356000022381,2.146818348001034,0.4495436659999541,0.013181573000110802,0.00702626700149267,5.908467937000751,8.529842147003365,7745.521721323986,912
915000,3.984394,4.031164,-314.58167,313.87054,68.05266,367.22296,-5.5504293,314.06726,68.09613,367.26166,-1.6915674,313.64743,68.117,367.1325,-0.7599848,3.9843938,15.437123,210.95284,5.364418e-07,4.031164,20.189442,297.19727,9.007845e-05,0.099328935,0.8091389,1.0,-1.0,915000,2474,1000.0,0.0,1000,1000,3.5191974021817667,0.5401189711877964,4.50941941932775,0.7479551316387487,3519.1974021817678,0.0,3519.1974021817678,3519.1974021817678,0.06964458039169846,0.6563261931359198,1.0,-1.0,1,3519.1974021817678,4440253,10301,1000.0,0.0,1000,1000,3.606231038840096,0.5610811102044782,4.6871732483075705,0.7282545581751338,3606.2310388400947,5.698833594737385,3615.14243649503,3597.6256833062603,0.08114069,0.6544479,1.0,-1.0,5,3606.2310388400947,0.004754405999847222,2.152862348999406,0.4465603570006351,0.01612174399997457,0.011806043999968097,5.905634315999123,8.537739215998954,7754.0612494849875,913
916000,3.6416278,4.7297897,-316.8972,315.51517,64.90372,366.08105,11.049763,315.35675,64.76128,365.7458,13.997138,315.66223,64.66895,364.6133,12.496219,3.6416278,11.540289,133.84424,0.0010015154,4.7297897,23.3228,338.62064,2.5048852e-05,0.11150517,0.8076549,1.0,-1.0,916000,2479,200.0,132.63031327716902,319,32,3.63067575803616,1.337562304654881,6.6601069730066484,0.5755976583616143,726.135151607232,550.8377796293063,1231.1596220184756,41.81222535315882,0.07272103951872835,0.7647071223861813,1.0,-1.0,5,726.135151607232,4445237,10325,207.66666666666666,360.8551956425489,1000,29,3.38316936791997,0.9844520069512817,6.130282132225078,0.5512798072215113,702.5715054047135,1350.181787355174,3676.090839536901,37.19538824482525,0.097058356,0.7159771,1.0,-1.0,24,702.5715054047135,0.004773116999785998,2.144563380999898,0.44877841800007445,0.014997877999121556,0.006908585999553907,5.791896726001141,8.411918105999575,7762.474929355986,914
917000,5.9608264,8.727836,-313.89566,312.42007,68.61556,366.21716,2.5329163,312.21667,68.612495,366.06137,-0.05380845,312.28345,68.5014,363.63348,-0.034565452,5.9608264,34.415062,516.3427,1.2748875e-05,8.727835,74.764145,1164.1793,2.2361055e-06,0.045305233,0.8075589,1.0,-1.0,917000,2481,500.0,474.0,974,26,3.48602324387079,0.6524695988477537,4.414571837633537,0.49262644269828093,1743.0116219353954,1710.580708733309,3453.592330668704,32.430913202086515,0.060794488709289246,0.6440155179501714,1.0,-1.0,2,1743.0116219353954,4449298,10331,676.8333333333334,457.02896212627735,1000,28,3.5978716905877772,0.6307113450383589,4.852760742165422,0.45565406646689016,2435.159489246161,1694.1170535523684,3642.0464746785747,35.191104470520926,0.053353585,0.6508142,1.0,-1.0,6,2435.159489246161,0.004789446000359021,2.1381971089995204,0.4508373689986911,0.010585915999399731,0.006959116999496473,5.849119178999899,8.460488135997366,7770.937160727982,915
918000,4.5385423,4.2584105,-319.26956,317.82858,55.723167,364.10034,27.516552,317.2994,55.523613,363.85226,27.843433,317.6823,55.809032,364.465,33.30568,4.5385427,9.669445,80.75821,0.0002119029,4.2584105,13.059373,153.89081,0.00011473987,0.12848316,0.779725,1.0,-1.0,918000,2482,1000.0,0.0,1000,1000,3.5483574984078357,0.52795181168015,4.615658417667745,0.5519462350212551,3548.3574984078364,0.0,3548.3574984078364,3548.3574984078364,0.1223765010138538,0.6531957765399394,1.0,-1.0,1,3548.3574984078364,4454298,10336,1000.0,0.0,1000,1000,3.6194046811625835,0.554864723807611,4.894164775465578,0.5553605435447002,3619.404681162584,12.119636259073605,3642.6771885049307,3608.3259645413546,0.11830114,0.67296875,1.0,-1.0,5,3619.404681162584,0.004884997000772273,2.1757063069999276,0.45337995499903627,0.015640317000361392,0.007002207001278293,5.959716393001145,8.61633017600252,7779.555273298983,916
919000,2.7373352,3.4873762,-313.52374,312.35858,61.669933,367.24298,11.004712,312.51462,61.548237,367.17706,9.042868,312.70218,61.95737,366.2156,6.1346626,2.7373352,5.683647,43.230385,0.0001642853,3.4873762,11.476088,103.70465,6.415881e-06,0.12800433,0.7698303,1.0,-1.0,919000,2483,1000.0,0.0,1000,1000,3.6097893756550183,0.5468358610828987,4.674729525974013,0.5335224338291562,3609.789375655013,0.0,3609.789375655013,3609.789375655013,0.056388176925686546,0.6336920582041226,1.0,-1.0,1,3609.789375655013,4459298,10341,1000.0,0.0,1000,1000,3.6333674571740544,0.5596290566410638,4.936361381602822,0.495686796471712,3633.3674571740535,16.04747170175381,3658.2928617175126,3616.4067892467947,0.057491504,0.65536684,1.0,-1.0,5,3633.3674571740535,0.0048731480001151795,2.162842265001018,0.4487212109997927,0.015500724999583326,0.006974846000957768,5.906155636001131,8.545067831002598,7788.102185315985,917
920000,3.5058413,6.285633,-311.40564,310.68307,71.857185,364.00873,-6.653859,310.56818,72.158516,363.6455,-10.758671,310.71362,71.79955,363.56003,3.7168617,3.505841,15.622221,171.91133,1.2749806e-06,6.285633,48.78944,746.0077,4.9266964e-07,0.017972,0.80789846,1.0,-1.0,920000,2484,1000.0,0.0,1000,1000,3.568838428895001,0.5470201262499208,4.640744653801665,0.5022458376823522,3568.8384288950024,0.0,3568.8384288950024,3568.8384288950024,0.05379310248640646,0.6620137082059102,1.0,-1.0,1,3568.8384288950024,4463636,10346,867.6,264.8,1000,338,3.6577586075332866,0.6505592021125545,6.751424207548026,0.4894306116330988,3173.4713678958815,934.8485638085893,3657.4699933515244,1303.8662689629195,0.070464335,0.68812615,1.0,-1.0,5,3173.4713678958815,0.004801896999197197,2.162350032998802,0.44582421199993405,0.015040999000120792,0.00700842699916393,5.898061461000907,8.533087028998125,7796.637097860984,918
921000,3.669321,3.231299,-320.1787,319.7409,49.69074,366.45193,31.619371,320.0059,49.605103,366.75598,33.661755,319.44244,49.524933,365.53665,31.064756,3.669321,12.941024,136.67542,0.00027561188,3.231299,10.83675,145.58049,7.832423e-07,0.14402442,0.78316015,1.0,-1.0,921000,2485,1000.0,0.0,1000,1000,3.561503022105287,0.5429943832338768,4.562816947793126,0.5653886250601541,3561.5030221052843,0.0,3561.5030221052843,3561.5030221052843,0.07280087630141394,0.6593435590001963,1.0,-1.0,1,3561.5030221052843,4468636,10351,1000.0,0.0,1000,1000,3.605690811977505,0.5481966582532375,4.821002937385084,0.5567567316314999,3605.690811977505,4.338502087804337,3612.4714662441643,3600.44058114218,0.067638665,0.6750817,1.0,-1.0,5,3605.690811977505,0.004841477999434574,2.1404075659993396,0.4520695999999589,0.015740349001134746,0.006946195999262272,5.851022673001353,8.471027862000483,7805.109851126986,919
922000,8.452965,9.201199,-310.35327,308.09338,77.16694,365.70343,4.3825054,308.02887,77.21916,365.78644,5.310345,308.5199,76.82864,366.35583,4.2657595,8.452965,30.270044,317.99332,0.00021636859,9.201199,30.550192,297.02472,0.00025182962,0.14723219,0.77376,1.0,-1.0,922000,2486,1000.0,0.0,1000,1000,3.5102665250744955,0.5097703454427049,4.319107720705462,0.5696452481907323,3510.266525074494,0.0,3510.266525074494,3510.266525074494,0.11146348036101536,0.6496025235650679,1.0,-1.0,1,3510.266525074494,4473636,10356,1000.0,0.0,1000,1000,3.566697770673631,0.5231488099320302,4.486564573365221,0.5104031140747132,3566.6977706736297,6.011388274494802,3574.3477481021614,3557.080359379492,0.11463642,0.66091543,1.0,-1.0,5,3566.6977706736297,0.004777846999786561,2.1638430269995297,0.44887208699947223,0.01610577500105137,0.006957816000067396,5.7520588240004145,8.392615376000322,7813.5042044259835,920
